city,year,date,time,wind_factor,no2,pm10,pm25
Nottingham,2019,01-11-2019,20:00,0.927930384,7.885086859,NA,NA
Nottingham,2019,01-11-2019,20:00,0.819419014,NA,18.79154064,NA
Nottingham,2019,01-11-2019,20:00,0.899777102,NA,NA,22.01870272
Nottingham,2019,01-11-2019,21:00,0.862853262,4.33557349,NA,NA
Nottingham,2019,01-11-2019,21:00,0.903978365,NA,18.69965986,NA
Nottingham,2019,01-11-2019,21:00,0.80240037,NA,NA,10.72933508
Nottingham,2019,01-11-2019,22:00,0.965064153,4.497508611,NA,NA
Nottingham,2019,01-11-2019,22:00,0.829543338,NA,19.54384117,NA
Nottingham,2019,01-11-2019,22:00,0.899516718,NA,NA,12.44503798
Nottingham,2019,01-11-2019,23:00,0.823900617,4.881233456,NA,NA
Nottingham,2019,01-11-2019,23:00,0.902860617,NA,21.15272865,NA
Nottingham,2019,01-11-2019,23:00,0.921664666,NA,NA,9.841565285
Nottingham,2019,02-11-2019,00:00,0.757627066,7.013760485,NA,NA
Nottingham,2019,02-11-2019,00:00,0.809709908,NA,0,NA
Nottingham,2019,02-11-2019,00:00,0.893263461,NA,NA,10.26926468
Nottingham,2019,02-11-2019,01:00,0.821691035,14.16917761,NA,NA
Nottingham,2019,02-11-2019,01:00,0.805142707,NA,52.96967456,NA
Nottingham,2019,02-11-2019,01:00,0.869173638,NA,NA,26.05515898
Nottingham,2019,02-11-2019,02:00,0.79358259,18.87251529,NA,NA
Nottingham,2019,02-11-2019,02:00,0.819464289,NA,33.00044561,NA
Nottingham,2019,02-11-2019,02:00,0.799653303,NA,NA,20.0450368
Nottingham,2019,02-11-2019,03:00,0.79009491,6.404725636,NA,NA
Nottingham,2019,02-11-2019,03:00,0.882995947,NA,0,NA
Nottingham,2019,02-11-2019,03:00,0.847861333,NA,NA,0
Nottingham,2019,02-11-2019,04:00,0.913608624,9.264993169,NA,NA
Nottingham,2019,02-11-2019,04:00,0.78222034,NA,20.71468858,NA
Nottingham,2019,02-11-2019,04:00,0.822682472,NA,NA,12.61835242
Nottingham,2019,02-11-2019,05:00,0.827958152,7.729052683,NA,NA
Nottingham,2019,02-11-2019,05:00,0.840351221,NA,36.23336526,NA
Nottingham,2019,02-11-2019,05:00,0.72729082,NA,NA,16.34416214
Nottingham,2019,02-11-2019,06:00,0.856617248,8.965359276,NA,NA
Nottingham,2019,02-11-2019,06:00,0.857984344,NA,25.45998707,NA
Nottingham,2019,02-11-2019,06:00,0.88657969,NA,NA,8.513044007
Nottingham,2019,02-11-2019,07:00,0.786402329,16.88021043,NA,NA
Nottingham,2019,02-11-2019,07:00,0.943815336,NA,36.03689404,NA
Nottingham,2019,02-11-2019,07:00,0.84480043,NA,NA,27.93167622
Nottingham,2019,02-11-2019,08:00,0.800018133,10.15156349,NA,NA
Nottingham,2019,02-11-2019,08:00,0.809329974,NA,35.30802374,NA
Nottingham,2019,02-11-2019,08:00,0.734598533,NA,NA,23.79764063
Nottingham,2019,02-11-2019,09:00,0.821797485,19.35569924,NA,NA
Nottingham,2019,02-11-2019,09:00,0.866378054,NA,23.64944807,NA
Nottingham,2019,02-11-2019,09:00,0.766224311,NA,NA,30.07844007
Nottingham,2019,02-11-2019,10:00,0.887052646,5.771478547,NA,NA
Nottingham,2019,02-11-2019,10:00,0.854263084,NA,6.612997375,NA
Nottingham,2019,02-11-2019,10:00,0.854574813,NA,NA,8.982953806
Nottingham,2019,02-11-2019,11:00,0.790250718,15.99518739,NA,NA
Nottingham,2019,02-11-2019,11:00,0.813775477,NA,18.50517518,NA
Nottingham,2019,02-11-2019,11:00,0.8829913,NA,NA,22.6847416
Nottingham,2019,02-11-2019,12:00,0.846288437,13.56857832,NA,NA
Nottingham,2019,02-11-2019,12:00,0.817176716,NA,37.44870645,NA
Nottingham,2019,02-11-2019,12:00,0.820059698,NA,NA,17.04648258
Nottingham,2019,02-11-2019,13:00,0.86739613,10.89606617,NA,NA
Nottingham,2019,02-11-2019,13:00,0.766629492,NA,39.91567336,NA
Nottingham,2019,02-11-2019,13:00,0.806024703,NA,NA,23.35396145
Nottingham,2019,02-11-2019,14:00,0.726260632,5.011075582,NA,NA
Nottingham,2019,02-11-2019,14:00,0.775017156,NA,0,NA
Nottingham,2019,02-11-2019,14:00,0.850596462,NA,NA,12.53692714
Nottingham,2019,02-11-2019,15:00,0.767586345,0,NA,NA
Nottingham,2019,02-11-2019,15:00,0.88386266,NA,27.30798164,NA
Nottingham,2019,02-11-2019,15:00,0.780758174,NA,NA,21.61248486
Nottingham,2019,02-11-2019,16:00,0.84165881,9.616607457,NA,NA
Nottingham,2019,02-11-2019,16:00,0.892724636,NA,16.04630211,NA
Nottingham,2019,02-11-2019,16:00,0.825635412,NA,NA,23.88910791
Nottingham,2019,02-11-2019,17:00,0.856178928,14.2823395,NA,NA
Nottingham,2019,02-11-2019,17:00,0.781040446,NA,24.90331169,NA
Nottingham,2019,02-11-2019,17:00,0.809397834,NA,NA,12.22714982
Nottingham,2019,02-11-2019,18:00,0.691199883,4.646448683,NA,NA
Nottingham,2019,02-11-2019,18:00,0.851507817,NA,16.26310782,NA
Nottingham,2019,02-11-2019,18:00,0.806173471,NA,NA,14.70981873
Nottingham,2019,02-11-2019,19:00,0.83472798,5.238200982,NA,NA
Nottingham,2019,02-11-2019,19:00,0.885737685,NA,26.11083259,NA
Nottingham,2019,02-11-2019,19:00,0.858358472,NA,NA,14.06662068
Nottingham,2019,02-11-2019,20:00,0.855742309,17.04646593,NA,NA
Nottingham,2019,02-11-2019,20:00,0.768026266,NA,24.95112311,NA
Nottingham,2019,02-11-2019,20:00,0.825137889,NA,NA,29.38039327
Nottingham,2019,02-11-2019,21:00,0.814547697,9.651075514,NA,NA
Nottingham,2019,02-11-2019,21:00,0.764568611,NA,10.32693517,NA
Nottingham,2019,02-11-2019,21:00,0.836090948,NA,NA,1.308895638
Nottingham,2019,02-11-2019,22:00,0.853455129,11.90339229,NA,NA
Nottingham,2019,02-11-2019,22:00,0.862704972,NA,5.827270511,NA
Nottingham,2019,02-11-2019,22:00,0.80200544,NA,NA,14.430384
Nottingham,2019,02-11-2019,23:00,0.762057683,2.897367999,NA,NA
Nottingham,2019,02-11-2019,23:00,0.882411472,NA,13.85034274,NA
Nottingham,2019,02-11-2019,23:00,0.859277732,NA,NA,7.836538834
Nottingham,2019,03-11-2019,00:00,0.76328899,12.72665309,NA,NA
Nottingham,2019,03-11-2019,00:00,0.728413735,NA,34.43016531,NA
Nottingham,2019,03-11-2019,00:00,0.732642598,NA,NA,18.77916023
Nottingham,2019,03-11-2019,01:00,0.775230622,12.33172072,NA,NA
Nottingham,2019,03-11-2019,01:00,0.687846932,NA,47.15994309,NA
Nottingham,2019,03-11-2019,01:00,0.79179874,NA,NA,16.82110323
Nottingham,2019,03-11-2019,02:00,0.715472144,5.851229173,NA,NA
Nottingham,2019,03-11-2019,02:00,0.754824324,NA,11.24338707,NA
Nottingham,2019,03-11-2019,02:00,0.65760349,NA,NA,8.832048562
Nottingham,2019,03-11-2019,03:00,0.715654568,4.066694697,NA,NA
Nottingham,2019,03-11-2019,03:00,0.821423726,NA,26.86956006,NA
Nottingham,2019,03-11-2019,03:00,0.700814055,NA,NA,15.6149966
Nottingham,2019,03-11-2019,04:00,0.78286075,4.701444238,NA,NA
Nottingham,2019,03-11-2019,04:00,0.734959497,NA,9.025936854,NA
Nottingham,2019,03-11-2019,04:00,0.758729176,NA,NA,2.763871419
Nottingham,2019,03-11-2019,05:00,0.734333791,0.035238375,NA,NA
Nottingham,2019,03-11-2019,05:00,0.71199395,NA,11.27280785,NA
Nottingham,2019,03-11-2019,05:00,0.651486328,NA,NA,0
Nottingham,2019,03-11-2019,06:00,0.764939672,7.43437005,NA,NA
Nottingham,2019,03-11-2019,06:00,0.723608045,NA,0,NA
Nottingham,2019,03-11-2019,06:00,0.745504462,NA,NA,0
Nottingham,2019,03-11-2019,07:00,0.691683239,6.824500843,NA,NA
Nottingham,2019,03-11-2019,07:00,0.692400717,NA,7.018752621,NA
Nottingham,2019,03-11-2019,07:00,0.665855462,NA,NA,8.288881264
Nottingham,2019,03-11-2019,08:00,0.789843871,0,NA,NA
Nottingham,2019,03-11-2019,08:00,0.832584897,NA,17.97187437,NA
Nottingham,2019,03-11-2019,08:00,0.734996539,NA,NA,5.255026093
Nottingham,2019,03-11-2019,09:00,0.756606158,0,NA,NA
Nottingham,2019,03-11-2019,09:00,0.778650541,NA,17.7881106,NA
Nottingham,2019,03-11-2019,09:00,0.714826615,NA,NA,1.920252342
Nottingham,2019,03-11-2019,10:00,0.703286467,13.6622465,NA,NA
Nottingham,2019,03-11-2019,10:00,0.735319256,NA,21.17700189,NA
Nottingham,2019,03-11-2019,10:00,0.734580823,NA,NA,10.50085604
Nottingham,2019,03-11-2019,11:00,0.737472,7.812495933,NA,NA
Nottingham,2019,03-11-2019,11:00,0.69449751,NA,10.70056823,NA
Nottingham,2019,03-11-2019,11:00,0.754975598,NA,NA,12.53850114
Nottingham,2019,03-11-2019,12:00,0.729919518,0,NA,NA
Nottingham,2019,03-11-2019,12:00,0.759966749,NA,0,NA
Nottingham,2019,03-11-2019,12:00,0.782969335,NA,NA,0
Nottingham,2019,03-11-2019,13:00,0.7046788,1.153150452,NA,NA
Nottingham,2019,03-11-2019,13:00,0.727292555,NA,9.999075603,NA
Nottingham,2019,03-11-2019,13:00,0.794536952,NA,NA,0.625464323
Nottingham,2019,03-11-2019,14:00,0.73798758,1.702009048,NA,NA
Nottingham,2019,03-11-2019,14:00,0.698006174,NA,24.67441402,NA
Nottingham,2019,03-11-2019,14:00,0.717249986,NA,NA,12.85058571
Nottingham,2019,03-11-2019,15:00,0.697754444,3.179249593,NA,NA
Nottingham,2019,03-11-2019,15:00,0.609687468,NA,33.47450954,NA
Nottingham,2019,03-11-2019,15:00,0.674896826,NA,NA,15.43035186
Nottingham,2019,03-11-2019,16:00,0.746912574,2.452236871,NA,NA
Nottingham,2019,03-11-2019,16:00,0.725919455,NA,17.18969329,NA
Nottingham,2019,03-11-2019,16:00,0.623303546,NA,NA,7.727983543
Nottingham,2019,03-11-2019,17:00,0.660753677,0.953970973,NA,NA
Nottingham,2019,03-11-2019,17:00,0.673185818,NA,0,NA
Nottingham,2019,03-11-2019,17:00,0.789898464,NA,NA,0
Nottingham,2019,03-11-2019,18:00,0.766925842,6.809632253,NA,NA
Nottingham,2019,03-11-2019,18:00,0.72046515,NA,22.01952525,NA
Nottingham,2019,03-11-2019,18:00,0.765351616,NA,NA,21.3297586
Nottingham,2019,03-11-2019,19:00,0.751835146,7.220855454,NA,NA
Nottingham,2019,03-11-2019,19:00,0.699117271,NA,10.1860006,NA
Nottingham,2019,03-11-2019,19:00,0.669576384,NA,NA,8.449796143
Nottingham,2019,03-11-2019,20:00,0.680025112,1.132838409,NA,NA
Nottingham,2019,03-11-2019,20:00,0.740952886,NA,11.77794304,NA
Nottingham,2019,03-11-2019,20:00,0.677325468,NA,NA,11.39186279
Nottingham,2019,03-11-2019,21:00,0.737590581,0.160707827,NA,NA
Nottingham,2019,03-11-2019,21:00,0.667322274,NA,15.60705744,NA
Nottingham,2019,03-11-2019,21:00,0.674653052,NA,NA,16.33016342
Nottingham,2019,03-11-2019,22:00,0.792639248,17.25737633,NA,NA
Nottingham,2019,03-11-2019,22:00,0.774037776,NA,0,NA
Nottingham,2019,03-11-2019,22:00,0.698532043,NA,NA,18.74532982
Nottingham,2019,03-11-2019,23:00,0.67248074,15.63383117,NA,NA
Nottingham,2019,03-11-2019,23:00,0.804441794,NA,3.644701903,NA
Nottingham,2019,03-11-2019,23:00,0.734713194,NA,NA,20.44161262
Nottingham,2019,04-11-2019,00:00,0.526052419,1.487447543,NA,NA
Nottingham,2019,04-11-2019,00:00,0.561104602,NA,3.141255741,NA
Nottingham,2019,04-11-2019,00:00,0.628566855,NA,NA,0
Nottingham,2019,04-11-2019,01:00,0.595152137,0,NA,NA
Nottingham,2019,04-11-2019,01:00,0.550794432,NA,32.81681002,NA
Nottingham,2019,04-11-2019,01:00,0.607158941,NA,NA,18.9517109
Nottingham,2019,04-11-2019,02:00,0.613521434,12.0711507,NA,NA
Nottingham,2019,04-11-2019,02:00,0.654195263,NA,10.42655743,NA
Nottingham,2019,04-11-2019,02:00,0.653328086,NA,NA,14.01641638
Nottingham,2019,04-11-2019,03:00,0.65029083,5.077955053,NA,NA
Nottingham,2019,04-11-2019,03:00,0.54840289,NA,0,NA
Nottingham,2019,04-11-2019,03:00,0.662818834,NA,NA,3.278627652
Nottingham,2019,04-11-2019,04:00,0.605653179,6.166899737,NA,NA
Nottingham,2019,04-11-2019,04:00,0.599969698,NA,6.741883771,NA
Nottingham,2019,04-11-2019,04:00,0.634131923,NA,NA,6.845908418
Nottingham,2019,04-11-2019,05:00,0.614519786,15.52147671,NA,NA
Nottingham,2019,04-11-2019,05:00,0.530737534,NA,47.64111563,NA
Nottingham,2019,04-11-2019,05:00,0.650990208,NA,NA,32.62677683
Nottingham,2019,04-11-2019,06:00,0.615662118,12.67820138,NA,NA
Nottingham,2019,04-11-2019,06:00,0.616345331,NA,16.37306858,NA
Nottingham,2019,04-11-2019,06:00,0.641136745,NA,NA,17.810038
Nottingham,2019,04-11-2019,07:00,0.614694404,5.140426613,NA,NA
Nottingham,2019,04-11-2019,07:00,0.589057111,NA,10.0387691,NA
Nottingham,2019,04-11-2019,07:00,0.66472193,NA,NA,5.878028058
Nottingham,2019,04-11-2019,08:00,0.677237514,4.250705254,NA,NA
Nottingham,2019,04-11-2019,08:00,0.681531536,NA,22.12311581,NA
Nottingham,2019,04-11-2019,08:00,0.464142071,NA,NA,18.36870584
Nottingham,2019,04-11-2019,09:00,0.598281409,0,NA,NA
Nottingham,2019,04-11-2019,09:00,0.612202659,NA,3.356391763,NA
Nottingham,2019,04-11-2019,09:00,0.649015409,NA,NA,0
Nottingham,2019,04-11-2019,10:00,0.549532456,8.181712241,NA,NA
Nottingham,2019,04-11-2019,10:00,0.552011138,NA,3.685619332,NA
Nottingham,2019,04-11-2019,10:00,0.609840824,NA,NA,11.65621125
Nottingham,2019,04-11-2019,11:00,0.66110246,15.88374942,NA,NA
Nottingham,2019,04-11-2019,11:00,0.633074519,NA,17.97193826,NA
Nottingham,2019,04-11-2019,11:00,0.603051595,NA,NA,19.3783782
Nottingham,2019,04-11-2019,12:00,0.614230528,1.242972758,NA,NA
Nottingham,2019,04-11-2019,12:00,0.581854178,NA,35.63912527,NA
Nottingham,2019,04-11-2019,12:00,0.647237291,NA,NA,20.67605581
Nottingham,2019,04-11-2019,13:00,0.636397139,0,NA,NA
Nottingham,2019,04-11-2019,13:00,0.558913912,NA,0,NA
Nottingham,2019,04-11-2019,13:00,0.610831607,NA,NA,5.989122559
Nottingham,2019,04-11-2019,14:00,0.632539371,3.060529251,NA,NA
Nottingham,2019,04-11-2019,14:00,0.547230553,NA,1.26270525,NA
Nottingham,2019,04-11-2019,14:00,0.638490933,NA,NA,5.18717485
Nottingham,2019,04-11-2019,15:00,0.551077323,0,NA,NA
Nottingham,2019,04-11-2019,15:00,0.552708312,NA,18.70821627,NA
Nottingham,2019,04-11-2019,15:00,0.625859159,NA,NA,13.85343049
Nottingham,2019,04-11-2019,16:00,0.638063994,2.411529296,NA,NA
Nottingham,2019,04-11-2019,16:00,0.611986251,NA,10.32626531,NA
Nottingham,2019,04-11-2019,16:00,0.639678973,NA,NA,12.21038939
Nottingham,2019,04-11-2019,17:00,0.703828463,23.39158928,NA,NA
Nottingham,2019,04-11-2019,17:00,0.626575571,NA,37.84595111,NA
Nottingham,2019,04-11-2019,17:00,0.669633473,NA,NA,21.92071496
Nottingham,2019,04-11-2019,18:00,0.624480549,2.756994327,NA,NA
Nottingham,2019,04-11-2019,18:00,0.651649747,NA,17.32677871,NA
Nottingham,2019,04-11-2019,18:00,0.733768158,NA,NA,16.77087495
Nottingham,2019,04-11-2019,19:00,0.66475249,14.1809854,NA,NA
Nottingham,2019,04-11-2019,19:00,0.602409666,NA,21.40723743,NA
Nottingham,2019,04-11-2019,19:00,0.64031602,NA,NA,25.91879894
Nottingham,2019,04-11-2019,20:00,0.644982582,12.04168288,NA,NA
Nottingham,2019,04-11-2019,20:00,0.637283752,NA,35.32261662,NA
Nottingham,2019,04-11-2019,20:00,0.608277721,NA,NA,24.03142387
Nottingham,2019,04-11-2019,21:00,0.602757947,19.51468158,NA,NA
Nottingham,2019,04-11-2019,21:00,0.655910789,NA,52.95543792,NA
Nottingham,2019,04-11-2019,21:00,0.587536212,NA,NA,34.37460175
Nottingham,2019,04-11-2019,22:00,0.541356698,9.04894739,NA,NA
Nottingham,2019,04-11-2019,22:00,0.600408907,NA,17.65870343,NA
Nottingham,2019,04-11-2019,22:00,0.575717538,NA,NA,12.08724864
Nottingham,2019,04-11-2019,23:00,0.628420398,11.142773,NA,NA
Nottingham,2019,04-11-2019,23:00,0.659241809,NA,17.24440891,NA
Nottingham,2019,04-11-2019,23:00,0.607347171,NA,NA,7.082461366
Nottingham,2019,05-11-2019,00:00,0.513778222,30.01676684,NA,NA
Nottingham,2019,05-11-2019,00:00,0.562750166,NA,48.41580779,NA
Nottingham,2019,05-11-2019,00:00,0.553344253,NA,NA,52.39093008
Nottingham,2019,05-11-2019,01:00,0.539004657,48.99762091,NA,NA
Nottingham,2019,05-11-2019,01:00,0.460210907,NA,91.03506354,NA
Nottingham,2019,05-11-2019,01:00,0.463742287,NA,NA,82.98426158
Nottingham,2019,05-11-2019,02:00,0.506278074,62.87659503,NA,NA
Nottingham,2019,05-11-2019,02:00,0.494926767,NA,153.3802457,NA
Nottingham,2019,05-11-2019,02:00,0.436476441,NA,NA,116.477504
Nottingham,2019,05-11-2019,03:00,0.521219436,58.74289482,NA,NA
Nottingham,2019,05-11-2019,03:00,0.544997408,NA,157.6420265,NA
Nottingham,2019,05-11-2019,03:00,0.543226082,NA,NA,118.4300107
Nottingham,2019,05-11-2019,04:00,0.607280745,48.04002172,NA,NA
Nottingham,2019,05-11-2019,04:00,0.516070286,NA,113.5911314,NA
Nottingham,2019,05-11-2019,04:00,0.523675021,NA,NA,89.79167127
Nottingham,2019,05-11-2019,05:00,0.510995237,47.01446755,NA,NA
Nottingham,2019,05-11-2019,05:00,0.596577426,NA,140.2474874,NA
Nottingham,2019,05-11-2019,05:00,0.567568172,NA,NA,99.14867811
Nottingham,2019,05-11-2019,06:00,0.437945898,41.08200973,NA,NA
Nottingham,2019,05-11-2019,06:00,0.574454328,NA,101.2414076,NA
Nottingham,2019,05-11-2019,06:00,0.582969656,NA,NA,80.0564604
Nottingham,2019,05-11-2019,07:00,0.511436931,58.64165538,NA,NA
Nottingham,2019,05-11-2019,07:00,0.537370658,NA,123.9334891,NA
Nottingham,2019,05-11-2019,07:00,0.43638998,NA,NA,103.1008135
Nottingham,2019,05-11-2019,08:00,0.60208515,36.85456336,NA,NA
Nottingham,2019,05-11-2019,08:00,0.503044026,NA,102.9272514,NA
Nottingham,2019,05-11-2019,08:00,0.57617381,NA,NA,73.83502249
Nottingham,2019,05-11-2019,09:00,0.515465365,67.74962893,NA,NA
Nottingham,2019,05-11-2019,09:00,0.529430097,NA,124.9983528,NA
Nottingham,2019,05-11-2019,09:00,0.53036135,NA,NA,93.34169538
Nottingham,2019,05-11-2019,10:00,0.426857344,65.34589088,NA,NA
Nottingham,2019,05-11-2019,10:00,0.470225989,NA,133.2241127,NA
Nottingham,2019,05-11-2019,10:00,0.53538194,NA,NA,89.43033039
Nottingham,2019,05-11-2019,11:00,0.559487001,44.19164244,NA,NA
Nottingham,2019,05-11-2019,11:00,0.49790319,NA,114.1279472,NA
Nottingham,2019,05-11-2019,11:00,0.497952449,NA,NA,82.10027678
Nottingham,2019,05-11-2019,12:00,0.474387041,42.70493885,NA,NA
Nottingham,2019,05-11-2019,12:00,0.465235084,NA,116.0325396,NA
Nottingham,2019,05-11-2019,12:00,0.566038788,NA,NA,80.3163379
Nottingham,2019,05-11-2019,13:00,0.393941557,107.5547016,NA,NA
Nottingham,2019,05-11-2019,13:00,0.438996995,NA,197.3873839,NA
Nottingham,2019,05-11-2019,13:00,0.518162707,NA,NA,153.1335855
Nottingham,2019,05-11-2019,14:00,0.598175967,35.52081404,NA,NA
Nottingham,2019,05-11-2019,14:00,0.490685029,NA,85.40066651,NA
Nottingham,2019,05-11-2019,14:00,0.495568203,NA,NA,67.8594244
Nottingham,2019,05-11-2019,15:00,0.48907283,42.2147137,NA,NA
Nottingham,2019,05-11-2019,15:00,0.487406934,NA,114.3621665,NA
Nottingham,2019,05-11-2019,15:00,0.439590337,NA,NA,92.46503356
Nottingham,2019,05-11-2019,16:00,0.48808905,15.13478298,NA,NA
Nottingham,2019,05-11-2019,16:00,0.570657865,NA,23.58336921,NA
Nottingham,2019,05-11-2019,16:00,0.528240503,NA,NA,28.67233252
Nottingham,2019,05-11-2019,17:00,0.441101124,57.44148748,NA,NA
Nottingham,2019,05-11-2019,17:00,0.441004979,NA,141.7131578,NA
Nottingham,2019,05-11-2019,17:00,0.459002823,NA,NA,99.08647829
Nottingham,2019,05-11-2019,18:00,0.507555464,46.69627744,NA,NA
Nottingham,2019,05-11-2019,18:00,0.405625884,NA,132.7417677,NA
Nottingham,2019,05-11-2019,18:00,0.435118692,NA,NA,99.25293614
Nottingham,2019,05-11-2019,19:00,0.481214599,54.03425424,NA,NA
Nottingham,2019,05-11-2019,19:00,0.508846239,NA,139.4134135,NA
Nottingham,2019,05-11-2019,19:00,0.52986159,NA,NA,85.89914485
Nottingham,2019,05-11-2019,20:00,0.487244492,70.48802945,NA,NA
Nottingham,2019,05-11-2019,20:00,0.565326834,NA,124.2027605,NA
Nottingham,2019,05-11-2019,20:00,0.48138511,NA,NA,102.9987409
Nottingham,2019,05-11-2019,21:00,0.539872366,61.15320514,NA,NA
Nottingham,2019,05-11-2019,21:00,0.4085118,NA,130.8232347,NA
Nottingham,2019,05-11-2019,21:00,0.51733657,NA,NA,117.7357276
Nottingham,2019,05-11-2019,22:00,0.450160666,32.79874345,NA,NA
Nottingham,2019,05-11-2019,22:00,0.449615185,NA,65.14491534,NA
Nottingham,2019,05-11-2019,22:00,0.509038742,NA,NA,57.44635813
Nottingham,2019,05-11-2019,23:00,0.503044629,27.70164363,NA,NA
Nottingham,2019,05-11-2019,23:00,0.52422567,NA,88.2794878,NA
Nottingham,2019,05-11-2019,23:00,0.453101357,NA,NA,66.1970724
Nottingham,2019,06-11-2019,00:00,0.437323421,15.3998213,NA,NA
Nottingham,2019,06-11-2019,00:00,0.299263302,NA,24.46911178,NA
Nottingham,2019,06-11-2019,00:00,0.408674762,NA,NA,12.51695997
Nottingham,2019,06-11-2019,01:00,0.365178699,5.62374665,NA,NA
Nottingham,2019,06-11-2019,01:00,0.385092016,NA,5.162811048,NA
Nottingham,2019,06-11-2019,01:00,0.339444062,NA,NA,2.088937023
Nottingham,2019,06-11-2019,02:00,0.441582794,6.549536851,NA,NA
Nottingham,2019,06-11-2019,02:00,0.36603404,NA,3.587297513,NA
Nottingham,2019,06-11-2019,02:00,0.375680366,NA,NA,18.70489723
Nottingham,2019,06-11-2019,03:00,0.450194161,15.89565037,NA,NA
Nottingham,2019,06-11-2019,03:00,0.393446141,NA,2.455375554,NA
Nottingham,2019,06-11-2019,03:00,0.339075479,NA,NA,19.03146897
Nottingham,2019,06-11-2019,04:00,0.412137921,0,NA,NA
Nottingham,2019,06-11-2019,04:00,0.423902426,NA,4.404653117,NA
Nottingham,2019,06-11-2019,04:00,0.419907113,NA,NA,10.26888115
Nottingham,2019,06-11-2019,05:00,0.371612446,18.32066001,NA,NA
Nottingham,2019,06-11-2019,05:00,0.32011654,NA,15.13983692,NA
Nottingham,2019,06-11-2019,05:00,0.396718315,NA,NA,19.80884321
Nottingham,2019,06-11-2019,06:00,0.387543732,16.47326827,NA,NA
Nottingham,2019,06-11-2019,06:00,0.369344273,NA,23.58185178,NA
Nottingham,2019,06-11-2019,06:00,0.396044709,NA,NA,20.61546893
Nottingham,2019,06-11-2019,07:00,0.363489953,1.750304887,NA,NA
Nottingham,2019,06-11-2019,07:00,0.389368171,NA,26.71333592,NA
Nottingham,2019,06-11-2019,07:00,0.419939993,NA,NA,0
Nottingham,2019,06-11-2019,08:00,0.386488539,8.229240184,NA,NA
Nottingham,2019,06-11-2019,08:00,0.359536384,NA,16.17981861,NA
Nottingham,2019,06-11-2019,08:00,0.415227438,NA,NA,12.25185148
Nottingham,2019,06-11-2019,09:00,0.401405168,0.780203199,NA,NA
Nottingham,2019,06-11-2019,09:00,0.43735042,NA,25.28173338,NA
Nottingham,2019,06-11-2019,09:00,0.346923384,NA,NA,18.34992399
Nottingham,2019,06-11-2019,10:00,0.400272445,5.165026496,NA,NA
Nottingham,2019,06-11-2019,10:00,0.475594517,NA,1.735561843,NA
Nottingham,2019,06-11-2019,10:00,0.398983429,NA,NA,11.13964535
Nottingham,2019,06-11-2019,11:00,0.499195528,9.066817332,NA,NA
Nottingham,2019,06-11-2019,11:00,0.465141355,NA,37.85592797,NA
Nottingham,2019,06-11-2019,11:00,0.265596113,NA,NA,21.18669704
Nottingham,2019,06-11-2019,12:00,0.384288565,15.60602805,NA,NA
Nottingham,2019,06-11-2019,12:00,0.391877605,NA,12.10646218,NA
Nottingham,2019,06-11-2019,12:00,0.417873618,NA,NA,11.97354238
Nottingham,2019,06-11-2019,13:00,0.401444646,4.38102771,NA,NA
Nottingham,2019,06-11-2019,13:00,0.37703841,NA,16.28928194,NA
Nottingham,2019,06-11-2019,13:00,0.436050996,NA,NA,4.240539474
Nottingham,2019,06-11-2019,14:00,0.38716199,16.46178499,NA,NA
Nottingham,2019,06-11-2019,14:00,0.412631185,NA,17.969844,NA
Nottingham,2019,06-11-2019,14:00,0.363903591,NA,NA,28.45147281
Nottingham,2019,06-11-2019,15:00,0.282471835,2.273308972,NA,NA
Nottingham,2019,06-11-2019,15:00,0.322106111,NA,0,NA
Nottingham,2019,06-11-2019,15:00,0.376556679,NA,NA,2.973152122
Nottingham,2019,06-11-2019,16:00,0.252138674,21.9478315,NA,NA
Nottingham,2019,06-11-2019,16:00,0.497563364,NA,56.16614495,NA
Nottingham,2019,06-11-2019,16:00,0.448003186,NA,NA,18.13734167
Nottingham,2019,06-11-2019,17:00,0.407930535,1.806711521,NA,NA
Nottingham,2019,06-11-2019,17:00,0.308532804,NA,23.18898169,NA
Nottingham,2019,06-11-2019,17:00,0.304716894,NA,NA,10.73451843
Nottingham,2019,06-11-2019,18:00,0.40479291,0,NA,NA
Nottingham,2019,06-11-2019,18:00,0.382063332,NA,0,NA
Nottingham,2019,06-11-2019,18:00,0.503312225,NA,NA,6.417221952
Nottingham,2019,06-11-2019,19:00,0.367017647,0,NA,NA
Nottingham,2019,06-11-2019,19:00,0.335917084,NA,8.259600853,NA
Nottingham,2019,06-11-2019,19:00,0.394730147,NA,NA,10.33793391
Nottingham,2019,06-11-2019,20:00,0.38107228,7.585993699,NA,NA
Nottingham,2019,06-11-2019,20:00,0.444192168,NA,41.56156033,NA
Nottingham,2019,06-11-2019,20:00,0.347650368,NA,NA,20.21478826
Nottingham,2019,06-11-2019,21:00,0.372829557,3.113205664,NA,NA
Nottingham,2019,06-11-2019,21:00,0.413159639,NA,17.84917133,NA
Nottingham,2019,06-11-2019,21:00,0.361777974,NA,NA,2.509497746
Nottingham,2019,06-11-2019,22:00,0.356807676,5.600745489,NA,NA
Nottingham,2019,06-11-2019,22:00,0.345325152,NA,20.45001025,NA
Nottingham,2019,06-11-2019,22:00,0.329559922,NA,NA,11.37431309
Nottingham,2019,06-11-2019,23:00,0.371355952,3.03804708,NA,NA
Nottingham,2019,06-11-2019,23:00,0.395093302,NA,12.85616524,NA
